id,foodName,ingredient,amount,time,level,recipe
156,돼지고기찌개,"돼지고기 앞다리살 680g,애호박 1/2개,양파 1개,대파 1뿌리,식용유 1큰술,물 적당량,고춧가루 2큰술,맛술 1큰술,다진 마늘 1큰술,조선간장 2+1/2큰술,소금 약간",4인분,30분 이내,중급,"['1. 돼지고기 앞다리살은 먹기 좋은 크기로 썰어줍니다. 돼지고기는 기름기가 적은 앞다리살로 준비했어요.', '2. 애호박은 흐르는 물에 씻은 후 먹기 좋은 크기로 썰어줍니다.', '3. 대파와 양파, 마늘은 껍질을 벗겨 씻은 후 대파는 어슷 썰고 양파는 채 썰고 마늘은 다져줍니다.', '4. 달군 냄비에 식용유를 두르고 돼지고기를 넣고 볶다가 고춧가루를 넣어 볶아줍니다.', '5. 그리고 대파와 양파를 넣어 볶아줍니다.', '6. 고기가 어느정도 익으면, 애호박을 넣어 함께 볶다가 조선간장, 맛술을 넣어 볶아줍니다. 돼지고기의 누린내를 제거하기 위해서 맛술을 조금 넣어 주었어요.', '7. 물을 붓고 돼지고기가 익을 때까지 끓이다가 다진 마늘을 넣어 한소끔 끓인 후 소금으로 간을 맞춰 주면 완성입니다.']"
157,돼지고기찜,"앞다리살 600g,고구마 2개(감자 2개),당근小 1개,양파中 0.5개,대파 0.5대,청양고추 3개,버섯 1줌,불린당면(떡볶이떡가능),물 2컵,간장 6큰술,고춧가루 3큰술,요리당 1큰술,설탕 1큰술,사과즙 3큰술,다진마늘 2큰술,맛술 2큰술,후춧가루 약간,생강가루 약간",4인분,30분 이내,중급,"['1. 고기는 덩어리째로 구입해서 도톰하게 2cm~2.5cm 두께정도로 짤라주세요.', '2. 고구마와 당근은 넘 얇으면 다 부서져버리니까 3cm두께 정도로 도톰하게 썰어주세요.', '3. 큰냄비에 고기넣고 물2컵넣고 양념만들어 넣고 가스불을 켜서 보글보글 끓으면', '4. 고구마와 당근을 넣고 뚜껑을 닫고 중간불에서 고기가 푹익도록 익혀줍니다. (양념레시피중에 사과즙은 배즙을 넣으셔도 되고 둘다 없으면 생략하셔도 됩니다.)', '5. 고기가 익고 고구마도 몰캉하게 익었으면 양파, 대파, 청양고추, 버섯을 넣고 잘 섞어주고', '6. 불린당면을 넣어 당면이 익도록 잠시더 끓여주면 끝. 당면 대신 떡볶이 떡을 한줌 넣어도 무지하게 맛있어요.당면양은 네모난 당면 하나정도.', '7. 완성입니다.']"
158,돼지껍데기구이,"돼지껍데기,된장 1 밥숟가락,소주 1/2종이컵,파뿌리 (선택),맛소금 약간,후춧가루 약간",2인분,30분 이내,아무나,"['1. 저렴하고 술안주로 좋은 돼지껍질   에어프라이어 돼껍구이 만들기 ♬♪', '2. · 잡내 제거를 위해  된장 듬뿍 1 큰 술 + 소주 1/2컵 + 파뿌리 (선택)  ( 물은 재료가 잠길 만큼 )', '3. 된장이 골고루 풀어지고 물이 끓으면  한 번 씻어준 돼지껍질을 넣고 데쳐줍니다 :)', '4. · 껍데기가 돌돌 말리면 꺼내 주시면 됩니다 :)  (끓는 물에 약 3분)', '5. 한 입 크기로 가위로 자른 뒤', '6. 소금과 후추로 간해주세요  - 저는 맛소금 2꼬집, 후춧가루 약간 해 줬어요 :)', '7. · 에어프라이어기에 넣고  (180도 5분 + 뒤집어서 180도 5분)  + 취향 따라 180도 3분 돌려줍니다', '8. 돼지껍데기 먹는 팁을 말하자면!!!    껍데기는 식으면 질겨질 수밖에 없습니다 ㅠㅠㅠㅠ    그래서 180도 5분 + 뒤집어서 180도 5분 구워놓고  먹을 만큼만 조금씩 옆에서 데운다는 느낌으로  2~3분씩 돌려서 먹어요 :) ㅎㅎㅎ  에어프라이어 옆에 놔두고 조금씩 꺼내 먹기 ㅋㅋ', '9. 쫀득쫀득 잡내 없이 맛있는  에어프라이어 돼지껍데기']"
159,돼지두루치기,"돼지고기 앞다리살 600g,양파 2개,대파 1/2대,고추장 4T,고춧가루 3T,간장 5T,다진마늘 2T,물엿 2T,설탕 2T",3인분,30분 이내,초급,"['1. 고추장4T, 고춧가루 3T, 간장 5T,  다진마늘 2T, 물엿 2T, 설탕2T 을  넣고 양념을 만들어주세요. 다진마늘을 많이 넣는게 중요해요! (더 넣으셔도 되요) 저는 생강, 매실액은 없어서 PASS', '2. 양념장을 다 만드셨으면 고기, 양파를 넣고 잘 섞어주세요. 양파가 생각보다 많습니다. 그리고 30분간 숙성시켜주세요.', '3. 팬에 식용유는 두르지 않고 바로 구워줍니다. 돼지자체의 기름이 나오기 때문에 식용유가 없어도 잘 볶아져요', '4. 마지막으로 파를 올리시면 됩니다. 수미네 반찬에서는 파 얇게 썰면 死인다고 했지만.. 저는 파채를 샀기때문에..ㅎㅎ 이때 파의 숨이 죽지 않는게 중요합니다. 불을 끄고 살짝만 섞는듯 볶아주세요.', ""5. 맛있는 돼지 두루치기 완성. 저는 조금 짰는데. 밥이랑 먹으면 괜찮을듯 합니다. 엄마가 한입 먹어보더니, '어디서 사왔냐고..' 직접 만들었다니깐 절대 믿지 않으시더군요..ㅎㅎ""]"
160,돼지등갈비찜,"등갈비 600g,월계수 잎 조금,통후추 조금,물 350ml,설탕 2Ts,간장 4Ts,매실액 1Ts,물엿 2Ts,맛술 2Ts,참기름 1Ts,다진 마늘 2Ts,마늘 5톨",3인분,60분 이내,초급,"['1. 등갈비는 600g을 사용해서 만들었어요', '2. 자른 등갈비는 깨끗한 물에 담궈 핏물을 제거 해 주시면 더 좋아요 :)', '3. 끓는 물에 월계수 잎과 통후추를 넣은 뒤 한번 삶아주세요', '4. 한번 삶은 갈비는 깨끗한 물에서 씻어 불순물을 제거 한 뒤 웍이나 냄비에 담아주세요', '5. 물 350ml에 설탕 2Ts, 간장 4Ts, 매실액 1Ts, 물엿 2Ts, 맛술 2Ts, 참기름 1Ts, 다진 마늘 2Ts까지 넣어서 양념장을 만들어주세요', '6. 만들어진 양념을 등갈비를 담은 웍에 부어주세요', '7. 썰어 놓은 파채가 있어서 조금 올려주고 마늘 5톨도 함께 넣어줬어요 파채는 생략하셔도 된답니다 :)', '8. 센불에서 30분 정도 끓여주시면 되는데요 센불에서 끓이다가 국물이 자작해지면 중약불로 줄이셔서 천천히 졸이시는게 좋아요 :)', '9. 쪽파를 조금 썰어 고명으로 올리고 통깨를 넉넉하게 뿌려서 더 먹음직스럽게!! 이건 정말 황금레시피가 아닌 명품레시피라는거 ㅋㅋ 추천 드리고 싶은 요리에요!!']"
161,된장국,"두부1모,양파1개,대파1대,팽이버섯1송이,청양초1개,다시육수1L,된장3큰술,다진마늘 1/2큰술",4인분,30분 이내,아무나,"['1. 두부 흐르는 물에 헹궈 먹기좋게 썰고 대파,고추 어슷썰어요 양파 썰고 팽이버섯 밑동을  잘라 가볍게 헹궈 준비해요', '2. 다시육수에 된장3 풀어 주고', '3. 두부,고추,팽이버섯,양파 넣고 보글보글 끓여 주다가', '4. 다진마늘,파 넣고 한소끔 끓여 주면 완성']"
162,된장찌개,"느타리버섯 1줌,양파 1/2개,애호박 1/4개,청양고추 2개,두부 1/4모,물 1.5종이컵,된장 2T,진간장 1T,고추가루 1.5T,다진마늘 0.5T,설탕 0.5티스푼,소금 마지막간",2인분,15분 이내,초급,"['1. 물1.5종이컵에 된장,고추가루,다진마늘,설탕,간장을 한데넣고 한소끔 끓여줍니다.', '2. 그사이 양파,버섯,애호박,청양고추,두부는 적당한 크기로 썰어줍니다.', '3. 한소끔 끓은 된장물에 양파,버섯,애호박,청양고추,두부를 넣어 줍니다.', '4. 애호박이 익을때까지 끓여주어 간을보아 부족한간은 소금으로 해주어 완성. 저는 부족한간이 없어 소금은 넣지 않았습니다.']"
163,두부김치,"두부 1모,신김치 1/4쪽,삼겹살 250g,양파 1개,당근 약간,대파 1대,고추 2개,설탕 1숟갈,고춧가루 1+1/2숟갈,진간장 3+1/2숟갈,다진마늘 1숟갈,참기름 약간",2인분,30분 이내,아무나,"['1. 저는 고기는 삼겹살을 준비했어요! 먼저 삼겹살을 이렇게 팬바닥에 깔아줍니다 목살을 사용하실거면 기름을 약간 둘러줘야하지만 저처럼 삼겹살을 사용할경우에는 충분히 기름이 나오므로 그냥 바로 구워서 사용하시면 됩니다', '2. 양파와 당근(필수재료아님), 대파와 고추는 미리 쫑쫑쫑 썰어놓고 ~~  김치도 먹기좋은 사이즈로 썰어두세요', '3. 삼겹살을 먼저 익혀줄께요 ~ 노릇노릇 구워주시면 되는데요 여기서 포인트는 바로 설탕 한숟갈 !! 미리 함께넣어 고기를 익혀줍니다', '4. 노릇노릇 고기가 맛나게 잘익었다면', '5. 물을 반컵 부어주고 고춧가루 1숟갈 반, 진간장 3숟갈 반, 다진마늘 1숟갈 투하! 물을 넣어주면 양념 넣는 사이에 고기가 타거나 눌러붙을 걱정이 없어요 ~', '6. 그리고 김치투하 두부김치는 역시 신김치로 해야 제맛이죠!', '7. 김치를 아삭아삭 볶아주다가 양파와 당근도 넣어 익혀주고', '8. 마지막에 불끄고 대파와 고추넣고 섞어준뒤, 참기름 휘릭 둘러 마무리 ~', '9. 두부도 따뜻하게 데워주세요 ! 두부를 데울때 참기름을 약간 넣어주면 두부에 기름향도 나고 좋다고 하더라구요', '10. 그릇에 예쁘게 담아내면 완성♥']"
164,두부부침,"두부 1모,진간장 3~4TS,다진마늘 1ts,다진파 1TS,깨 조금",3인분,15분 이내,아무나,"['1. 두부1모준비합니다', '2. 적당한 크기로 잘라주고', '3. 후추와 참기름을 살짝 발라줘요.  그냥해도 된답니다.  밑간을 한게 더 맛있더군요.', '4. 후라이팬에 기름을 두르고 불을 켭니다.  기름은 좀더 추가했네요.', '5. 뜨거울때 후라이팬에 올리고 불을 줄여주세요. (약불)', '6. 한면이 꼬득꼬득해지면 뒤집어줍니다.(약불)', '7. 그 사이에 양념을 만들어요... 다진파1TS ,다진마늘 1ts,', '8. 진간장.3~4TS,고추가루1ts,볶은께 1ts...휘저어주고   이제 두부를 접시에 담아야죠..^^', '9. 그냥 젖가락으로 양념을 집어서  두부위에 올려주기만 하면 된답니다.  두부부침 끝!!! 사진에 까만것은 후추랍니당...ㅎ  초보주부님들거니까....다 아시는분들 좀 참아주세요...ㅋ', '10. 두부부침 완성!!.  에고 후다닥 10분요리였습니다.ㅋㅋ', '11. 너무 많이 양념을 올리면 짜답니다.', '12. 후다닥 금방 했지만 그래도 이 두부부침이 맛있답니다.']"
165,두부전,"두부 1.5모,양파 1/2개,당근 1/2개,다진파 20g,소금 1/2스푼,후추 약간,계란 2개,밀가루 약간",2인분,30분 이내,초급,"['1. 양파 당근 파는 잘게 다져서 준비합니다.', '2. 두부는 물기를 제거하고 으깨서 넣고 계란을 넣은 후 잘 섞어줘요', '3. 반죽의 농도를 확인후 잘 안뭉친다 싶으면 밀가루로 농도를 조절해주세요.', '4. 동그랗게 올려서 후라이팬에 잘 구워줍니다~']"
166,두부전골,"두부 1모,감자 1~2개,애호박 1/4개,양파 1개,대파 1대,청양고추 1개,간장 3T,새우젓 1~2T,맛술 2T,고춧가루 2T,설탕 1/2T,다진 마늘 1T,다진 생강 1/2t,후추 약간,멸치다시마육수 4~5컵",3인분,30분 이내,초급,"['1. 두부와 야채를 썰고, 양념장을 준비해주세요 *두부 - 4X5 (1~1.5cm두께)편썰기 *감자, 애호박-반달썰기,  *양파- 굵은 채썰기,  *대파- 어슷썰기', '2. 육수에 야채들을 넣고 끓여주세요 (단단한 감자 먼저 넣고, 애호박과 양파는 좀 더 늦게 넣으세요 저처럼 편하게 한꺼번에 넣으셔도 돼요^^)', '3. 양념장을 풀어주세요', '4. 야채가 거의 익었을 때 두부와 대파, 고추를 넣어주세요.', '5. 4~5분 정도 끓여 두부에 양념이 배면 마무리해주세요']"
167,두부조림,"두부 1모,양파 1/2개,파 1/2대,식용류 1/2큰술,들기름 1큰술,물 100ml,간장 4큰술,고춧가루 2큰술,굴소스 1/2큰술,다진 마늘 1큰술,설탕 1큰술,깨 1큰술,참기름 1큰술",2인분,30분 이내,아무나,"['1. 두부는 체에 받쳐 물기를 빼주세요', '2. 양파는 얇게 썰어주시고 파는 송송 썰어둡니다', '3. 양념장도 만들어주세요', '4. 두부도 먹기 좋게 썰어주세요', '5. 식용류 1/2 큰 술, 들기름 1 큰 술를 두룬 팬에 두부를 구워주세요 양면을 다 구워주시면 됩니다 1분정도씩 부들부들하게 구워요', '6. 두부가 구워졌다면 야채와 양념장을 올리고 5분더 끓여주세요', '7. 이제 뚜껑을 덮고 1분 더 끓여줍니다', '8. 너무 간단하게 완성이죠~^^']"
168,두부찌개,"두부 1모,양파1/2개,고추2개,대파 1/2개,간장 3스푼,국간장 1+1/2스푼,고추가루 2스푼,고추장 1스푼,설탕 1스푼,다진 마늘 1스푼,들기름 1스푼",2인분,30분 이내,초급,"['1. 두부한모를 먹기 좋게 잘라 줍니다.', '2. 뚝배기라서 두부가 아래 눌러붙어버릴거같더라구요. 그래서 아래 양파를 살짝 깔고 두부를 올려줬어요', '3. 양념장을 만들어 주세요.', '4. 대파와 청양고추는 어슷썰어주고요, 양파는 먹기좋게 썷어주세요.', '5. 두부 넣은 매비에 야채를 올리고 가운데 양념장을 넣어 주세요. 센불에서 5분 보글보글 끓여주고 팔팔 끓으면 중불에서 20분정도 조리시면 됩니다.']"
169,들깨국,"멸치 육수 2컵,표고버섯 7개(정도),대파,마늘 약간,들깨가루 2숟가락",2인분,30분 이내,초급,"['1. [표고버섯꼭지쉽게따는요령] 표고버섯 꼭지가 구부려져 있습니다.', '2. 구부려진 쪽 반대 방향으로 당겨주면 쉽게 딸 수 있습니다.', '3. 쉽게 따낸 모습', '4. [표고버섯들깨국] 멸치와 다시마는 육수를 내준다.', '5. 표고버섯은 채를 썰어 들깨가루를 넣은 후 마지막에 대파를 넣어 완성한다.']"
170,땅콩조림,"생땅콩 2+1/2컵,간장 1+1/2컵,올리고당 1컵(소주잔기준),설탕 1.5T,깨 2T",4인분,60분 이내,아무나,"['1. 먼저 생땅콩은 흐르는 물에 한번 씻어주세요  그리고 냄비에 담고, 땅콩이 잠길정도의 물을 붓고 10분간 삶아줍니다  * 불순물을 제거하는 것도 있고, 부드러운 식감을 위해서 삶아주는 거랍니다   우리가 껍질째 먹는 땅콩, 호두 이런 견과류는 껍질에 안좋은 물질이 많다고해요   그래서 집에서 드실때는 한번 삶아서 불순물을 제거하고 드시면 더욱더 건강에 좋겠죠?', '2. 다 삶아진 땅콩물은 버려주세요  그리고 다시 땅콩이 잠길정도의 물을 부어주세요', '3. 그리고 소주잔으로 간장 1컵 반을 부어줍니다  그리고 끓여주세요  땅콩에 간장색이 스며들게 말이죠  불은 계속해서 센불로 해두셔도 됩니다  조림같은거 할때 졸이는 과정은 항상 센불로 하셔야해요', '4. 이렇게 간장의 양이 확연히 줄어들어드는게 눈으로 확인되실거예요  간장양은 줄어들면서 땅콩은 크기가 점점 커져요  생땅콩의 상태에 따라서 시간차이는 조금 있을거예요  땅콩을 한번 드셔보시고 시간조절을 하세요!', '5. 간장이 줄어들면 그때 올리고당 1컵을 부어주세요', '6. 설탕 1.5T를 넣고 조금 더 졸여줍니다', '7. 양념이 다 졸아지면서 땅콩이 윤기있어집니다. 취향에 맞는 식감이 된다면 불을 꺼주세요', '8. 불을 깨고 깨 2T를 넣고 섞어주세요', '9. 윤기가 반지르하게 흐르는 땅콩조림 씹을 수록 고소하더라고요 개인적으로 깨를 좀 듬뿍 넣으니깐 고소함이 두배더라고요! 땅콩조림 생각보다 너무 간단하죠?']"
171,떡갈비,"소고기다진것 600g,돼지고기다진것 400g,간장 7Ts,설탕 3Ts,올리고당 2Ts,참기름 1Ts,마늘 1Ts,생강즙 2Ts,배즙이나 양파즙 혹은 매실청 4Ts,다진파 2Ts,참기름 1Ts,간장 1ts,꿀 1ts",6인분 이상,30분 이내,초급,"['1. 다진소고기는 키친타월에 핏물을 빼줍니다.', '2. 다진 돼지고기 역시 키친타월에 핏물을 빼주세요.', '3. 파는 곱게 다지세요.', '4. 양념장을 만들고 파를 섞어주세요.', '5. 고기는 서로 잘 섞어주세요.', '6. 섞은 고기에 양념장을 넣고 치댑니다.', '7. (치대는것은 골고루 섞어서 반죽하듯이 하는것을 뜻해요-간이 잘배고 고기도 맛있어져요.)', '8. 고기는 먹기좋은 크기로 너무 두껍지 않게 만들어주세요. 가운데를 약간 옴폭파면 구울때 좋아요~', '9. 기름을 두르고 구우실때 센불로 하지마시고 중약불로 노릇하게 구워주세요.', '10. 다 구워지면 분량의 유장을 조금씩 위에 덧발라 약간 센불에서 윤기나게 구워주세요.']"
